sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gavin grimm;MalinaPiontek;2016-04-20 14:23;0;0;"Gavin Grimm Secures Monumental Victory for LGBTQ Community for Equal Access to Bathrooms and Facilities http:// lawprofessors.typepad.com/education_law/ 2016/04/gavin-grimm-secures-monumental-victory-for-lgbtq-community-for-equal-access-to-bathrooms-and-facilit.html ";;;;"722853325469659137";https://twitter.com/MalinaPiontek/status/722853325469659137
gavin grimm;KarenAdellScot;2016-04-20 14:17;0;0;"Progress. The 4th Circuit in Virginia reversed a lower court ruling and Gavin Grimm , a transgender student's... http:// fb.me/5mOFzTp4F";;;;"722851576524771328";https://twitter.com/KarenAdellScot/status/722851576524771328
gavin grimm;NathanTriplett;2016-04-20 13:24;0;1;"From @TransLawCenter : "Why the Gavin Grimm Decision is Game-Changing for the Fight Against Anti-Trans Legislation" http://www. huffingtonpost.com/ilona-turner/w hy-the-gavin-grimm-decis_b_9733828.html ";East Lansing, MI;@TransLawCenter;;"722838401922150400";https://twitter.com/NathanTriplett/status/722838401922150400
gavin grimm;VeeFergie;2016-04-20 12:48;0;0;"TLC's Legal Director breaking it down on Today's decision with Gavin Grimm , and what it means for Trans People as... http:// fb.me/11cGoq637";;;;"722829375796813824";https://twitter.com/VeeFergie/status/722829375796813824
gavin grimm;M2Fexperts;2016-04-20 11:44;0;0;"Ilona Turner: Why the Gavin Grimm Decision Is Game-C... http:// twib.in/l/RRGbE8kKr6n #trans | https:// twibble.io pic.twitter.com/q3McpONzP7";;;#trans;"722813318264545280";https://twitter.com/M2Fexperts/status/722813318264545280
gavin grimm;ReachingOutMBA;2016-04-20 11:31;0;0;"Gavin Grimm who brought forward the "VA Bathroom Case" that was decided yesterday shows how young people have the... http:// fb.me/2aqbEw7vC";;;;"722809891564326913";https://twitter.com/ReachingOutMBA/status/722809891564326913
gavin grimm;JeffersonFaudan;2016-04-20 11:26;0;0;"Transgender Bathroom Lawsuit Update: Gavin Grimm Virginia Decision Could Affect North Carolina's HB 2 Law http:// bit.ly/1ph16Ys";;;;"722808645088448512";https://twitter.com/JeffersonFaudan/status/722808645088448512
gavin grimm;gwenners;2016-04-20 11:22;1;0;"The importance of the Gavin Grimm decision. #trans #HB2 http:// vbly.us/2nih";;;#trans #HB2;"722807550341566464";https://twitter.com/gwenners/status/722807550341566464
gavin grimm;shelbylaneMD;2016-04-20 11:19;0;0;"Transgender student wins federal lawsuit: Gavin Grimm , a transgender high school student, has won a federal la... http:// cnn.it/1VC4coC";;;;"722806979186458627";https://twitter.com/shelbylaneMD/status/722806979186458627
gavin grimm;Vanni;2016-04-20 11:13;0;0;"FanpageFanpage Accogliendo le richieste del liceale Gavin Grimm , nato donna ma che si sente ora maschio, la Corte http:// ift.tt/23JNQic";;;;"722805403977924608";https://twitter.com/Vanni/status/722805403977924608
